id	sent0	label
2554	 Uyirr  Ikka  Luv u lot  #HBD .....	unknown_state 
854	 Dileepettan...luv u ..luv u so much	Positive
1664	 Pazhaya lalettan + pazhaya rajuettan + pazhaya achaayan nivin angane aaage motham 3.....ethin pogum ennulla  confusion aaanallo	unknown_state 
4515	 Pwliii...mass ith pwlikkum raja ennum raja thaaan..	Positive
6263	Katta waiting manh ini verum 8 min	Positive
5177	 Netflix le oru series nte trailer kanda Pole und	unknown_state 
4782	 Laletta	not-malayalam 
2218	 What a Trailerori raksha illa   1;40 punch uff  mammukkaaa aaaaaaaaaa	Positive
5154	 Ufffff .... katta katta waiting ...   Goosebumps	Positive
5134	 Wowww ekkaaaa I love you mmaaaa	Positive
2869	 ഈ കഴുവേർട മോനെ ഇനീം support cheyyan paadilla...	Negative 
4388	 Njan kandthan padm but onum koodi kanan thonun.. Ellrkm koodi onum koodi fans show vach poyalocalicut illor evde	Positive
2511	 Kidukkachi  Ingane venam mass kaanikkaan allathe alari vilichaal mass aavilla	Positive
3251	 mammookka swantham cinimakalkk pratheeksha nalkarilla but abrahamin nalki	Positive
5803	Ithu kandappo oru vellimoonga style thonniyathu enikk mathram aano.... ithonnu kandu nokku	Positive
2308	 Cinema pottiyathinnu shaesham kanunavar like adichae	unknown_state 
4730	 Ravile thane views likes ethra ayyi enn nokan Vanavar adi like evide	unknown_state 
3906	 Good luck jaya chetta from kanyakumari	not-malayalam 
3393	 Aarelum sradhicho lalettante cheruppam kaanikkunna sceneil 1.39 aaa kutty tholum cherichulla aaa nilppu.. rajuvettan's perfection...	unknown_state 
1851	 Luccifer trailerinu 10 millionilethicha. Editarmaarile pon sooryan	Positive
2398	 Thakarthutto...  Onnalla orupaadu kaaranangalaa...  ith thakarkkum...	Positive
3299	 Ilka polichuu  pishu  padam polikuma	Positive
1260	 King is oll ways king 🤙  ഏട്ടൻ ഇഷ്ട്ടം	Positive
3385	 Paket lengkap.. di tunggu sub back nya ya bro.. salam permanen	not-malayalam 
4679	 Epo madhura Raja trailer kande ollu ethu kandappo tharichu poyi. Ettan effect	Positive
535	 That “വാടാ “ vili   ettan	unknown_state 
5439	Ichaayn masss alaaa marana masss anuuuu polwiii	Positive
853	 Mamukka I  like  you	Positive
230	 Trailernu katta wait cheythirikkunna ethra aalundu ivide	Positive
5939	Madhuraraja trailer ishtapetta lalettan fans onn like adiche	unknown_state
1956	 Mass trailer kidu bgm ikka thakarthu.	Positive
5207	 #mammookka    aa peru m	Positive
1332	 Trailer cut ഒറ്റപേര് editor Donmax വേറെ ലെവൽ	Positive
6190	Padam kand shesham trailer kanan vanavar undegil like adi	unknown_state
4209	 Mammookka look and diolouge uff... Oru rakshayum illa	Positive
5629	Odiyan super hit akum ennurappullavar adi LIKE	unknown_state
5492	Vere level ikka polikum. RAJA vere level aakum. Ikkaaaa	Positive
2269	 enii orikalum nii oru film um direct cheyalle poda V ASree kumari	Negative 
130	 Onnum parayanilla. Vere leval movie ayirikkum	Positive
3990	 Idakkidakk like nokkan vannavar adi like	unknown_state 
4237	 Ithil mammukka guest roll aanenn ethre perkk ariyaam	unknown_state 
4003	 Oru singam mmayam..  pwoli trailer	Positive
5093	 Lucifer 100cr clubil kayarum enne urapullavar like adikk	unknown_state 
1869	 Stephen thanne kolam enn parayunnavar adi like	unknown_state 
4432	 Average trailer...tiyaan pole akandu iruna mathiyarno....too many dialogues..	Negative 
3582	 Ente ammoo.... Aaa super man punch undallo ...Ijjathi item.....	Positive
658	 Camera chaithirikkunnathu nalla pakka pakka... Nalla dop.... Orupadishtay	Positive
6025	Padam Kandu....Oru Tamil Padam Kanda feel....Orupadu prethikshichu...Oru one man show and prithviraj etra tazhan patummo atrem tannnu	Mixed_feelings
1596	 Ethe enthu vaa dae ethe? athinu kai addikaan kore fans oolagalum.	Negative 
4124	 Mammukka ishttam  padam pwlikkane .....!!!! Bzlee nammude mammukka pwlichu daa	Positive
5721	Views 10M kadakkum ennurappullavar like adi	unknown_state
6080	Big b 2.. nu wait cheyunavarr udoo	unknown_state
566	 Ithrayum predisha koduthittu adutha odiyan akathirunna mathiyayirunnu🤪🤪	Mixed_feelings 
375	 Mammootty fans polum like adichu pokum adaru trailer	Positive
1075	 Prayaththe vellunna meyazhakkam ulla nadanan megastar.prayam marannulla aareyum athishayippikkunna actions aan enikk eetavum kooduthal ishtappettath	Positive
5478	KINNAN ORU RAKSHAYUM ILLA BGM KIDU	Positive
1325	 ith rajuvattante sambil lusipur adaar aitam varunnu MEAGA STAR MAMMUKKAYAN MAKKALE	unknown_state 
5056	 Mattoru masterpiece aakathe sharikkum masterpiece aayal mathyarunnu..	Mixed_feelings 
5410	Maoist alla avnte achn vare namml adich odikkum ikkaaa	unknown_state
3478	 mammokka kidukkum .. katta waiting	Positive
5896	Prithviraj oru guest role ayelum varam.. yene agrahikunavr undo..??	unknown_state
1655	 I love lalettan I miss you	not-malayalam 
798	 Mohan lal alla odiyan  ennariyavunna eathra pear und?	unknown_state 
2485	 Ith polikkum kanditt oru atom bombin vakayundd	Negative 
4510	 Ningal kaynhe ullu vere oru nadan	unknown_state 
6260	Ожидается большая надежда. Все наилучшие пожелания	not-malayalam
1739	 Ithu fan made aano pakshe lalettanunee veesham cheerillannu parayunnavar  ithu lalettanee cheeru	unknown_state 
2539	 Filim kandapol onnu koodi trailer kannanam ennu thonni...ettan mass ka bap	Positive
6519	Bgm polichu onnum parayan ella	Positive
6469	Ee avinja fansukare kond thottaallo dei padam kollamengil oodum allel pottum	Negative
5996	Innu pokum lucifer kaanan katta thrill aanu	Positive
2255	 Dislike pooranmar neeti oru oombu vecho	Negative 
5982	Ikka age ethreyaan enn chodikunilla ath parinjitt karyamilla enna ippozum ithoke egane sadhikunnu	Positive
1095	 Kidu item myrole...onnum parayanilllaa....adipwoli...fdfs.    Lockeddd .ikkkkkkkaaaa loveee uuu	Positive
5816	Mammotide thalayude vfx bigiline vettichu enn parayan paranju....	Mixed_feelings
3512	 Nammade trailer iniyum reach aakaan undu. Maximum time kanuka. Maximum iniyum Share cheyyuka	unknown_state 
1713	 Odiyante triler leak cheyyum ennu parayunnavarod.....ayyappante photo veettil undenkilum swamiye kanan ellavarum malaykku thanne pokum	Negative 
4226	 Ithrem dislike adichavar malayalikal aagan vazhiyilla	Negative 
2251	 Nalla subscribers ulla oru channelil ittudayirunu.... Nthayalam katta waiting  mamooka	Mixed_feelings 
4085	 Model school terror school ever... In tivandrum...	not-malayalam 
341	 Makkale onnum nokkanda ninghal vanna bakkam enna 1:54	unknown_state 
2455	 1989 il vadakkan veeragadha theateril kanda nhan veendum oru epic cinema kaanan thayyaredukkunnu.. MT yude dialogukalkk pakaram vekkan onnumilla..	Mixed_feelings 
5550	Next hit loading 2019 ikka anguu edukuvaaa	Positive
2298	 Lalettanu mass kanikkan oru chaya glass thanne dharalam	Positive
964	 Ente ponnuu dileepetta trailer polichu ikkayude aniyanu dileepettanu vijayashamsakal nerunnu dileepettan peruthishtam ikka uyir	Positive
5037	 Raja pulimurukanumayi Similarity und jagapathy babu dubbing  Bgm  fight location  Siddique police	Mixed_feelings 
2595	 I like madhura Raja trailer.so I make a version of Lionel Messi using Madura Raja trailer	not-malayalam 
5639	Njn idaan vijaarch vanna comment. ivde niranj kalikkunnalloookilichundan maanga-2	unknown_state
2537	 Mammookka fans onnh like adicch po	unknown_state 
4424	 Poli tovi Chetta oru rakshayum illa marana mass	Positive
6057	Tovinodee oru mass padathinuu vendi waiting aarnuu..  ethu polikuummm..	Positive
2220	 Aanoruthan thokkum pidich irangiya neerali alla Avante appan vare padikkum...alla pinne..ikka fans hit like	Negative 
2162	 Alla pokri rajyil sidekinety Kai vettuley	unknown_state 
3736	 Kiduuu Trailer   Lalettan polichuu Apol ee onavum ettan kondupoi	Positive
3591	 Kollaam pakshe lucifernte athrak ethilla urappaanu	Mixed_feelings 
1706	 Ennalum ithrem kashttappettu dislike adikkunnadhu enthinanavo	Negative 
3598	 Ithu trailer pole illa oru teaser.. Enthayalum sambhavam kidukki... Waiting...	Positive
1776	 YouTube hang aaayi 71k Like 16k Views	unknown_state 
2955	 1:08  back groundile photo sukumaran sir .....lalettante appachan ...	unknown_state 
1829	 Lahari channel subscibers orupad koodii MAMANKAM karnam	unknown_state 
2383	 enthokeyo evdakayo oru thakarar pole... ennalum kolaam...	Mixed_feelings 
378	 Trailer oru rashilla kili poyi laletta poli anitta	Positive
4720	 Chaanakahinalkathu  ulla potimaaankal.. Dislke yethra adichitu  kaaryamilla  yeriyunna Marathil  bhalamundu	Negative 
2185	 kandidte oru shogam padam akuna thonathe parayan patula mamooty prithviraj okke inde	Mixed_feelings 
6052	Dislike adicha colani membersin ente namaskaram. Feeling pucham	Negative
805	 Loocheeperinte kalem ethi mekkale ellarun meri nikk	Negative 
3051	 Ikka varunnu iniyum maasukal srshtikaan in the age of 68 ikkaye ishtamullavar like kodukk	Positive
4392	 Dis like adichaa ellavaarode ettanode vedaaa  murugaaa nee theernadaa	Negative 
2141	 Iam tamilnadu kerala peoples also good	not-malayalam 
5131	 Prithvirajinu .. thettilla.....lucifer  god luck.	Positive
443	 Trailer erengunenu mumb 5.2k dislike adichavanmark ente naduviral namaskaram	Negative 
5713	Dislike adikunna mammunikale	Negative
2978	 Pwolich ikka love from ettan fan	Positive
2977	 Oru reksheyum illa 200 Kodi club ill kerum ennu orappolavar like adi	unknown_state 
6504	Kiduuuu.. kiduuuu... Maranna item... Maranna mass BGM	Positive
3126	 1:47 vfx aavashyamillayirunnu.. mammukka mammukkayayi irikunnathane nallathe	Positive
659	 Dislike adichirikanadu lalappan tenddikalairikum kolani valangal fuuu	Negative 
5972	Amazing movie !! I saw it.	not-malayalam
997	 #brothersday yil prithwiraj sukumaran #LAD il mallika sukumaran #ittimaniyil late sukumaran This onam polikkum	Positive
6013	Uff  Romanjam.... Marana  mass	Positive
1672	 Youtube adichu poi makkale.. Raja vannu......	Positive
3728	 blast fdfs  Palakkad ntea own odiyan	unknown_state 
5022	 itrem nalum  kathu 6 manikkoor koode kakkam	Positive
6589	Kalakki.. ithu blockbuster ennu sure aayitullavar like adikk	Positive
2663	 Kidu.. Kidu.. Kidu.. Ith polikkum.. Lalettan...  പ്രിഥിരാജ്	Positive
1350	 Ithupole oru trailer iniyundakumennu thonunnilla. Superb	Positive
5602	Poli poli poli 🥰🥰🥰chende bgm wooow	Positive
5469	Ente  ponnu annaa oru rekshayum ellaaa....katta waiting...	Positive
1896	 10k Like Challenge........ Only for Lalettan Fans................	unknown_state 
1402	 Polichu ikka suppar u r great	Positive
5482	Ippo ettanfan ikkafan parayunilaa   Malayalam industry verea level aakanm so fdfs parayunilaa fd parayunu	Positive
2915	 ayyeeee.....ithenthu samsaram....slangue pattilla lelettanu ...... sadharana malayalam mathi aayirunnu....ithu nalla bore aayitund	Negative 
3942	 Ettanay kanan vendiii veendum veendum varunnay njn mathrano	unknown_state 
5200	 Semma mass ah iruku #Mohanlal sir awesome	not-malayalam 
1701	 annaa njagal katta waiting aanu abudhabi dalma mallil... annanem pillarem kanan...	Positive
1610	 Innu thanne ithu etramathe vattama e trailer repeat adichu kanunnennu eniku thanne ariyilla...kidiloskki	Positive
4522	 Feels like ‘UnniMukundan is the Hero’	not-malayalam 
4357	 Still trending no. 1 after 4days	not-malayalam 
2825	 Newer comment kanan vannavar like chey	unknown_state 
3695	 madhuraraja 3 hour 111k views lalettan in minutes HAHAHA	not-malayalam 
2197	 Vadakkan veeragaadhayileyum pazhassirajayileum kanakku allathe puthiya oru thalathil mammookkaye thannathinu nandhi	Positive
6532	100k like in just 35 minutes	not-malayalam
3994	 All best mammuka  From ettan fans	not-malayalam 
113	 mallu students canada arelum? like here	unknown_state 
107	 Jelli kettinte trailer bgm pole ind	Positive
2806	 Vere aarkund makkale ee prayathil ingane mass kaanikunne oru hero	Positive
765	 Trailer TRIPLE STRONG akumenu orapullavar like adik	Positive
4299	 Waiting for the big budget movie Marakkar Arabikadalinte Simgham	not-malayalam 
1447	 Kilichundan maambazhathile slang . Oru matullalaa	Mixed_feelings 
1206	 Powlichu	Positive
2392	 17 k views 100k like  wow..	not-malayalam 
4129	 Views ethraaayi enn nokkan veendum veendum kaanunnavar like adikkeda	unknown_state 
469	 All best mammokka  Team mamangam  Mammokka fans like 🤘	Positive
3572	 Lucifer um madhura rajayum  block buster film avatte........	Positive
975	 Trailer kollam but movie flopp aavum	Mixed_feelings 
6145	Avarage aakana sadiatha tovino ishtam	Mixed_feelings
3166	 Raja 100cr adikkumenn urappullavar like adikk	Positive
4059	 Marana mass waiting for mamankham	Positive
6669	Lucifer thannee sheenam maarillaa aduthu kootheraaaaa thaaa	Negative
573	 Please koi bantyega movie ki release date kya hai?	not-malayalam 
748	 ALL KERALA THALAPATHY BLOODS WISHES MOHAN LAL	unknown_state 
6410	Ikka padanine dileepetta fans ella support	Positive
546	 Malayala cinemayude range enthanen ariyan erikkunathe ullu MAMANGAM	Positive
3094	 Uff. Oru rakshayumilla. 6 thavana kandu. Pwoli. Ikka mass	Positive
5994	I'm from karnataka but I hate kannada language	not-malayalam
2878	 Aju vargheese negatuve role aanen thonniyavar ondo	unknown_state 
2284	 machaane ith polikkum......ittichante vaka oru sample vedikett maathram...ini theater pooraparambaakkkaan...ittichan oru varavukoodi varunnundenn paranjekkk......(ittimani)	Positive
6304	Very nice .mammookka muthaaanu  appo njan fds urappichu.....	Positive
2294	 E film chutiya kategi..faltu movie hoga pakka..	not-malayalam 
2728	 adipoli trailer . waiting madura raja	Positive
3458	 nirthathan samayamaii mammmokkka  prayam kurey ayyi	Negative 
3950	 Hambo ..Vere level ..Oru rakshayum illa	Positive
2090	 Alla....manasilalyoooo.......  Viswasichu koodevarunnavare jeeevanaan .....eetu....jeevan .....koduthayaaalum ...... Samrakshichirkkum.......  Madhura Raja .......	unknown_state 
5792	Vayya anna wait cheyyan inn iraakk pettan	unknown_state
5949	Ilaya thalapathy vijay fans from kerala... adi like!	unknown_state
3194	 Malayala cinemayude range maatti rachikkuvaan pokunna mamanga maholsavathinu thiri koluthi waiting for NOV 21 #MAMMOOKKA #MAMANGAM #FDFS	Positive
3769	 ithu kandu pazhaya school kaalam oorma vannavar ivide like adi only for govt scholl piller	unknown_state 
2358	 Ente ponne iger pilichadukku lle	unknown_state 
5720	Mohanlal fans like here .... Ettan maaasss aanu	Positive
1388	 Lalletan fansinte ella supportum und ikka.....  Ethu porikum.... Oru samsayavum venda...	Positive
3664	 Ithu pradheekshikuna ....pole avilla ...padam avarage ...	Mixed_feelings 
2194	 Arum angna kuttam parayatha oru trailer Nice #MAMMOOTTY !	Positive
4605	 Trissur pooram mathramalla nalla  terror gundayisom ulla naadanu trissur ennu arkelum ariyo?	unknown_state 
254	 Njan oru a10 fan aanu but ithu kollaam...... nammade ikka poliyaanuu..... all the best......	Positive
5129	 Innathe divasathinoru prathyekatha und  Innanu randu pulikalude kaladayalam kanda divasam  Katta waiting for releas	Positive
3614	 Thakarthu Jayettaa..  katta waiting for Pullu Giri n Team	Positive
2834	 Apppo hero aaranu?	unknown_state 
726	 Ee christmasile oru mass entertainer aavum ee film....	Positive
5850	Anusitharak pakaram namitha pramod mathiyayrnu thoniyavar	Mixed_feelings
6340	Deei enderade keri teaserinu like adichadu pole like adi	unknown_state
207	 Entammo ikka powli powli ...heavy item	Positive
3553	 Trailer kandavar thanne veendum kure kande treding il nilanirthan sremikunnu..ennal views keyarunnum ella..etheppo madhuraraja kke kittiya views polum ella	unknown_state 
613	 Lalettan fans ::::: like adiiiii .....	unknown_state 
4905	 Last Title Bgm Kola Masss..	Positive
2932	 onnum parayanilla mammoka superb bgm woww	Positive
3560	 0:15 sec..... Ho... Romanchification... Ikka pattu padi thimirkkum...	Positive
4281	 Akkanae Kanan Wait Cheyunnavar Like Adichit Poo	unknown_state 
269	 Pokiri Raja nte athra odulaa ee chithram eniku thonunnu....	Negative 
1873	 Movie kandathine shesham vannavarundengii adiyada oru Madura like	unknown_state 
2813	 Onam lalettan eduthu ennu parayan paranju	Positive
716	 ee pulli great father inte grand father aaayi varum....kolakolli item	Positive
3405	 Mammootty nalla cinemakal vittu pinnem mass floppukalilekku pokanallo! Mayiru....	Negative 
5974	Murali Gopi enna writerum...Prithviraj enna director.... Mohanlal poolathe actor vechu cheriya kalikkonnum nilkulaa.... echiri main item LOADING....	Positive
5778	Rajuvine miss cheyyunnennu thonnunnavar like here	unknown_state
5790	Enniku mathramanno ith jayasurayude IDI yumayi samyam thonniyathe	Mixed_feelings
3725	 Joy thakkolkaaranil ninnum oru massZz change	Positive
5266	 Nerathe itta oru comment in like aayonn nokan vannit athinte podi polum kanunnillaa	unknown_state 
6574	Hevvy mass lalettan and mammukka fans like	unknown_state
2811	 Mamaangam valiya hit akatte  Lalettan and Thalapathy Vijay fansinte Ellavidha supportum undavum 🤗🤗🤗	Positive
5827	Ikkaa ingalu oru jinn aanu ttaa....	Positive
5081	 Hufff bgm.ikkka mass pakka masss	Positive
1316	 Jeyetta padam full undo trailer il?? Sambavam colour aayittundalloo...	Positive
3404	 Pulimurugande cheriyoru copy aarkengilum feel aayo?	Mixed_feelings 
5462	mind blowing ikkaaaa....	Positive
94	 Ende ammo aa mundu madakki vechulla aa chavitt !!! . laletta.	Positive
2675	 Tickets edukkan chaver akendi varoonna thonnunne	unknown_state 
1988	 Trailer kollam.... But Oru Telugu padam pole irikanu... Enthayalum oru action packed mass padam aayirikum	Mixed_feelings 
2188	 1 year of AS.  Aarokke trailer kanan vannu 1 year aayath kond	unknown_state 
